label,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
A,-0.3584010751192317,1.0,-3.2254570214718115e-07,0.2453032328849521,0.6740800976358909,-0.019164543598890305,0.6112908348405487,-0.05478090474582129,-0.02340685948729515,0.6808061125053142,-0.6132480063564257,-0.02632608823478222,0.8603477050883327,-1.0,-0.02392854541540146,0.21023959284736154,-0.5811575058649525,0.00048354262253269553,0.5191013250935975,-0.7325793319131739,-0.017854422330856323,0.4611507592750159,-0.25061371699934915,-0.02572021074593067,0.2926841411361552,-0.2056684564152763,-0.03052966110408306,-0.1805522263365771,-0.5839008481584596,0.0009988995734602213,0.14750612827953236,-0.7252395365411076,-0.01856974884867668,0.15784412583101468,-0.20078903265940534,-0.02038581110537052,-0.01255942744075545,-0.18804383691642906,-0.018079020082950592,-0.5311950617129243,-0.48227339421125986,-0.003188646398484707,-0.2497051118712126,-0.6508561810423025,-0.026251327246427536,-0.13787259393428392,-0.16126305849982697,-0.01677103526890278,-0.2918147387080771,-0.10065314407771245,-0.006143484730273485,-0.8603477050883327,-0.3293315533218954,-0.008811096660792828,-0.5635902086726703,-0.48041164697824656,-0.022743284702301025,-0.4313787217057899,-0.14044227588692723,-0.013516207225620747,-0.5515689504793694,-0.05714559806597755,-0.0034582053776830435
A,-0.6561190216120146,1.0,-3.566821646927565e-07,0.08608850117351491,0.8782783747902226,-0.024528387933969498,0.5933765837211308,0.16509037279522343,-0.028270181268453598,0.7020916527767788,-0.6017404319354207,-0.029098225757479668,0.9732259488988682,-0.9926146922065939,-0.023714983835816383,0.30016010487560074,-0.46225874110217513,-0.0026650347281247377,0.2633903838944308,-0.9092248704179448,-0.024595409631729126,0.19569417444047849,-0.34165141915037234,-0.031774476170539856,0.19576086495694411,-0.14029312387429982,-0.03284453600645065,-0.13098036488287002,-0.5579861178926369,0.003115230705589056,-0.17638174413802268,-0.9759502564964899,-0.01941247098147869,-0.1907495490053824,-0.3356742339760552,-0.018679911270737648,-0.18446272929033192,-0.20658997574847004,-0.011755714192986488,-0.5327629071158305,-0.5677198845872976,0.003242532955482602,-0.5850326473896141,-1.0,-0.022169409319758415,-0.5398503941171343,-0.37192224457413103,-0.009082387201488018,-0.5085336708508614,-0.2051953817770069,0.006849709898233414,-0.9462079057796383,-0.5329133418665437,0.0013003800995647907,-0.9732259488988682,-0.8474210539102317,-0.014084677211940289,-0.898622507382402,-0.40025428141206687,-0.004386295564472675,-0.8522074322769714,-0.2325718387861564,0.007928621023893356
A,-0.9394380671567465,1.0,-3.4503955248510465e-07,-0.16685253069622302,0.8643498908028925,-0.01952388323843479,0.4369322939722547,0.31869908043636047,-0.02072867937386036,0.6425170797802798,-0.3754338127587234,-0.021284282207489014,0.9394380671567465,-0.7562821054875964,-0.01581338234245777,0.23856133790004153,-0.32036201740390396,0.013720806688070297,0.3067826391978927,-0.794132644824443,-0.007556769531220198,0.14057797376556447,-0.2765295667097749,-0.017067208886146545,0.09158820224171699,-0.061829578383195014,-0.019286850467324257,-0.126660811488021,-0.45636844294343665,0.017292439937591553,-0.07542653358840361,-0.9102745775645271,-0.004905511159449816,-0.20349369606655415,-0.2948201538637015,-0.007887694984674454,-0.21870123935039232,-0.15231883606639748,-0.0029034048784524202,-0.4914553812651733,-0.5170173055109815,0.014794833026826382,-0.45213830882138006,-1.0,-0.011652002111077309,-0.5465118922728646,-0.38074818025518364,-0.0012306281132623553,-0.5634408351520114,-0.1875492561967997,0.014176231808960438,-0.9110351648884921,-0.5433921659696686,0.010616564191877842,-0.8422326762910927,-0.9037407102215791,-0.004989598877727985,-0.8665642105930843,-0.4681014720163665,0.0044060577638447285,-0.876136797199449,-0.27982926620040494,0.01730853132903576
B,-0.3703006934684567,1.0,2.245736112627128e-07,0.01243110760877966,0.8319113870177305,-0.01752503402531147,0.2714723037761323,0.41421920514807814,-0.017353158444166183,0.20029967243993604,0.03366184195594006,-0.016224827617406845,-0.05603448913685982,-0.09386837656123741,-0.015128771774470806,0.2512033509769035,0.023361178082512993,0.0023460311349481344,0.35774204266487764,-0.3617239969817623,-0.003111838595941663,0.39159443108051795,-0.6069167681908979,-0.012315641157329082,0.4103986575694581,-0.8253241025677217,-0.0212712362408638,0.04124277952420071,-0.06583311886422472,0.0014134556986391544,0.15510009437399627,-0.48210929239536365,-0.0030283171217888594,0.22697412791131144,-0.7645035280120939,-0.013764387927949429,0.2837797383093657,-1.0,-0.023392081260681152,-0.17266167110155772,-0.05469434651841226,-0.0030643113423138857,-0.08261128101061108,-0.4577893491813958,-0.010729435831308365,0.015480078618057816,-0.7267988911880685,-0.02370084635913372,0.08739486223456816,-0.9465296356089217,-0.03420475870370865,-0.4103986575694581,0.014397298929946175,-0.009735902771353722,-0.3829209246989759,-0.31407702379633884,-0.019650179892778397,-0.3493915774139385,-0.5408352787322491,-0.027768103405833244,-0.31949422322096593,-0.7453460962277834,-0.034782130271196365
B,-0.3744043836991933,0.9999998850605363,2.085302668319855e-07,0.011756583042842996,0.8306239419822368,-0.017193589359521866,0.27743731431529645,0.4172066905802052,-0.016727527603507042,0.181177352511979,0.03527319731243948,-0.015304476022720337,-0.08608034820220886,-0.07963109489494073,-0.013883844017982483,0.26421421865531863,0.017312411898901085,0.004188887774944305,0.36158495543567115,-0.3701978292073131,1.769647678884212e-05,0.38889802019072595,-0.6139369616810219,-0.00862785242497921,0.3997466964099348,-0.8348031983514922,-0.017530977725982666,0.0518345947556341,-0.06967894649246135,0.0029831700958311558,0.16377160976856708,-0.47867689045533496,-0.0004048247938044369,0.22940549171562322,-0.7584806359186743,-0.011304016225039959,0.27712329970051375,-1.0,-0.021315040066838264,-0.16231992434224743,-0.05351604416985662,-0.0018104006303474307,-0.07355033750824116,-0.45172691946605564,-0.009079701267182827,0.019831540124447256,-0.7220217805686101,-0.022907614707946777,0.07964948520913005,-0.9499493231904621,-0.0341036394238472,-0.3997466964099348,0.023713735449813294,-0.008737227879464626,-0.3703350669269509,-0.3103050585317725,-0.018534697592258453,-0.338611085313587,-0.5395171071300168,-0.027120904996991158,-0.3139535819274704,-0.7477438532673611,-0.03466753661632538
B,-0.20799106795444916,1.0,1.6415241077538667e-07,0.17115394592351124,0.822077005627083,-0.012655951082706451,0.3524431503210329,0.3509111224479012,-0.008668073453009129,0.21146944494883552,-0.002575276766593746,-0.0049546523950994015,-0.042882489366955566,-0.10000898296503177,-0.00043318470125086606,0.22979085063394752,0.004826061935382218,0.013518620282411575,0.2629187767027042,-0.37105734302148513,0.011042909696698189,0.26263823918513457,-0.613563292434422,0.004266794305294752,0.24635121087486395,-0.8264903075248424,-0.0031060955952852964,0.045788502573355275,-0.06754120875161765,0.011642996221780777,0.09160522702882908,-0.4836997614470356,0.008931545540690422,0.13069217348363227,-0.7623792583817789,0.0006123408093117177,0.15248715243851474,-1.0,-0.00683483574539423,-0.127900969295553,-0.059355061540516056,0.005815667100250721,-0.09377578999653172,-0.46297096917065617,-0.0010931248543784022,-0.03325150188450117,-0.7226366635634606,-0.012309513986110687,-0.006469296033372435,-0.9374610297840533,-0.020933309569954872,-0.31339463366315706,-0.008001564092734942,-0.002010758500546217,-0.3224938488306293,-0.3252167200360471,-0.01108837965875864,-0.3308400801645564,-0.5425390230569174,-0.01914023421704769,-0.3524431503210329,-0.7414068572208148,-0.02597859874367714
B,-0.08524006344694561,0.9999999463369091,1.864150078745297e-07,0.20222667482774953,0.8147886570392935,-0.01629742980003357,0.350471178036856,0.4075514808812896,-0.019620472565293312,0.2702637465788438,0.0919510086031594,-0.02261543460190296,0.057788172676235226,-0.03524865490779554,-0.02584163285791874,0.20449168656762393,-0.020116951193740823,-0.006937765050679445,0.20954460320491006,-0.39446552151777253,-0.018558871001005173,0.20629004406920348,-0.6268201581322497,-0.03012222982943058,0.19437318880360394,-0.843970055565984,-0.04015546292066574,0.05010211549563606,-0.04289060102769112,-0.010936836712062359,0.06304415044941229,-0.4588587620719148,-0.021550491452217102,0.07773667542770288,-0.7433544969831147,-0.0333029143512249,0.07719639542872034,-1.0,-0.04302098602056503,-0.09534847254988012,0.024158855198842682,-0.018133411183953285,-0.09661148705683813,-0.380983099238832,-0.031166058033704758,-0.07841798202951877,-0.6477154924592088,-0.04355816915631294,-0.07909435162697369,-0.8851075907407986,-0.05275280773639679,-0.25026222469358644,0.1495047808984296,-0.027345651760697365,-0.2871281241712406,-0.16637602736645912,-0.042575571686029434,-0.31485648718616616,-0.3926436595823874,-0.05249152332544327,-0.350471178036856,-0.6053978522528464,-0.05992158129811287
B,-0.18025925627807715,1.0,1.9010732899005234e-07,0.15395275390282126,0.8157913232690437,-0.01826140098273754,0.36745708595228904,0.3962663872026996,-0.019148075953125954,0.23880059174850454,0.037967410024231575,-0.01888989843428135,-0.03828002064080711,-0.03172827630014915,-0.019065696746110916,0.2775211381663431,-0.00881753332998039,-0.002131440443918109,0.327814231885411,-0.38592758853552667,-0.007961804047226906,0.3254381785391536,-0.6161239452182857,-0.017804423347115517,0.3113855870130917,-0.8324983936173844,-0.028096968308091164,0.07890217531267175,-0.06531754274019792,-0.004124644212424755,0.13666751340902836,-0.47081817109817026,-0.008578992448747158,0.16276603402713397,-0.7460401326106995,-0.019994046539068222,0.17684797267230296,-1.0,-0.03101382777094841,-0.10712006831498944,-0.01630115503243016,-0.009420618414878845,-0.06890629135245667,-0.40756524071921285,-0.017790254205465317,-0.02571924100268898,-0.6728879723703254,-0.03198292851448059,-0.01174363249921236,-0.9085840961369089,-0.044042378664016724,-0.31364839875844674,0.09854018285169146,-0.016930166631937027,-0.32284382941200174,-0.21600723725476415,-0.029191086068749428,-0.3380687107502219,-0.43951064316869776,-0.03920923173427582,-0.36745708595228904,-0.6491238236829338,-0.04794012010097504
B,-0.4508685569877078,1.000000053527729,3.2454195775244443e-07,-0.07024122699257773,0.7922951223499358,-0.021603858098387718,0.1653469405102456,0.4450840829624129,-0.024693582206964493,0.04866377124475415,0.051968091478460494,-0.02615426853299141,-0.21935470609904578,-0.08904460818933571,-0.0276651494204998,0.22908262144130262,0.07531624449882147,0.001041847630403936,0.37236564620333706,-0.3383957182955529,-0.00494722556322813,0.4306988805103719,-0.5945499886360631,-0.016083691269159317,0.47382445881057317,-0.8325709914181133,-0.02643459104001522,0.009854026671582652,-0.032007922532101385,0.0009890574729070067,0.16825263974671534,-0.4522781026732497,-0.0023721486795693636,0.2595270525395,-0.7408456075092124,-0.01546852383762598,0.34665220989764106,-1.0,-0.02710786834359169,-0.21366877662268507,-0.03218006770829486,-0.0027767133433371782,-0.08816338118819354,-0.43077151763851074,-0.009433314204216003,0.03944072944163192,-0.7006059767135109,-0.023682544007897377,0.140240936872287,-0.9200285024450932,-0.035006776452064514,-0.47382445881057317,0.033759242766771225,-0.009136811830103397,-0.4175781635985108,-0.31911053401082307,-0.01780923269689083,-0.3641173443437731,-0.5515245071889345,-0.024350522086024284,-0.3078356137751683,-0.751297860079159,-0.029985615983605385
B,-0.5914491036580407,1.0000001093153275,3.7945650888104865e-07,-0.20663105683435054,0.8443890847333712,-0.029956143349409103,0.06416749600561793,0.5319328655220331,-0.039615124464035034,-0.047240345488906245,0.12728064567754077,-0.04638063535094261,-0.27762130503261534,-0.09060535330276585,-0.05248277261853218,0.24298354104703096,0.11704282799626754,-0.009800069034099579,0.43528188268978674,-0.2896265875865012,-0.022058481350541115,0.5208655084780596,-0.5533735365957109,-0.03678113594651222,0.5914491036580407,-0.7998223188666886,-0.04912159964442253,0.01887465773370961,-0.018491562168501268,-0.007978424429893494,0.22544433401167138,-0.4421607136454388,-0.017485959455370903,0.3425770192071403,-0.7386686464401245,-0.033139485865831375,0.45094808090383665,-1.0,-0.04612189903855324,-0.2200737812871399,-0.05084594759335748,-0.010576455853879452,-0.04753046836807957,-0.4481595015570875,-0.02162315882742405,0.10059114449649798,-0.7094852800352608,-0.03632568195462227,0.2240663049932618,-0.921176707352374,-0.04754403233528137,-0.49199412801786824,-0.021097311630013965,-0.01652185618877411,-0.3944692237999582,-0.3572915728376772,-0.0276346318423748,-0.3071129406610167,-0.5709341694352595,-0.03470838442444801,-0.21561480907859423,-0.759373352071438,-0.040385279804468155
B,-0.4243074635528298,0.9999998898261258,1.8734750995008653e-07,-0.06499917039072724,0.8334971986089006,-0.016276923939585686,0.20493144871373103,0.456408164236635,-0.016547486186027527,0.1629900175859538,0.06959749737841266,-0.01596437208354473,-0.08242779589893177,-0.059196532784109225,-0.015956735238432884,0.2193719384057532,0.04371423893760655,-0.0007941140793263912,0.34934471884839213,-0.3516423949949331,-0.0053609516471624374,0.3967941826431638,-0.5915208864325501,-0.014378784224390984,0.4243074635528298,-0.8147147014475304,-0.023920144885778427,0.028004546214745185,-0.055375482478938615,-0.00336202303878963,0.16816400306635926,-0.4712656620425223,-0.00631207600235939,0.24507528290998287,-0.7438981852379789,-0.017490694299340248,0.30964797023366336,-1.0,-0.028418440371751785,-0.17233166037977815,-0.04552098030069095,-0.008860553614795208,-0.0605247890115222,-0.44231108651050915,-0.015755172818899155,0.03751828060007743,-0.7022908012967906,-0.029801825061440468,0.10375150855577255,-0.929602915729546,-0.041839346289634705,-0.40648309348848166,0.03203602861964695,-0.016368059441447258,-0.35711043454559116,-0.31056560843191505,-0.027084896340966225,-0.3223457295835141,-0.5416404361034497,-0.035967085510492325,-0.2998502076006312,-0.746126011148274,-0.04386010393500328
B,-0.32884971495646853,0.9999999427013626,1.6445227402073215e-07,0.04581599046825707,0.8551909299465713,-0.01388535089790821,0.2934111953057289,0.40033188516757157,-0.011101867072284222,0.2322623186627048,0.030109918268077636,-0.008597254753112793,-0.016239809007597913,-0.10124354086785203,-0.005332081113010645,0.20425726583966397,0.013249908809218572,0.011237858794629574,0.2814282166681507,-0.3652219159037067,0.006296182982623577,0.31256819254084045,-0.6068882015344346,-0.0026574204675853252,0.32884971495646853,-0.8240467139747136,-0.011754865758121014,0.038987826446094415,-0.07344098142939702,0.008450299501419067,0.12611384253715616,-0.48714069600196463,0.003167468588799238,0.19397743190028297,-0.763104685412718,-0.006982605438679457,0.2455649995169725,-1.0,-0.01597345806658268,-0.1295593242015349,-0.07620690125416403,0.0015189043479040265,-0.04982483233559216,-0.4827064690505421,-0.007626709993928671,0.03405739329475301,-0.7375315013583787,-0.019529223442077637,0.08621152983809353,-0.9521925953887661,-0.0288308784365654,-0.312966074278974,-0.0329605254789278,-0.007606440223753452,-0.27125518738889076,-0.3518029188155088,-0.018449679017066956,-0.2505057464230466,-0.5691153353958551,-0.027149159461259842,-0.24136615536800565,-0.7695939852932734,-0.03463088348507881
B,-0.4706225598258244,0.9999999471451957,3.709795919348835e-07,-0.13662607488172682,0.8811755817569741,-0.032024044543504715,0.12476418829080037,0.5710671427263649,-0.04312988370656967,0.05142878163967865,0.20711784020893292,-0.05085129663348198,-0.18611022256312396,0.02031923667514528,-0.058240048587322235,0.23231398967301692,0.0922487055329889,-0.01877736859023571,0.3718502500772209,-0.32310876525046095,-0.03131894767284393,0.4271573058341767,-0.5832327330225612,-0.045002520084381104,0.4706225598258244,-0.8169004399422487,-0.05661405995488167,0.017423057675796664,-0.011884984140387434,-0.016496870666742325,0.16557761104318683,-0.44720201465600296,-0.02648799680173397,0.2515668806722455,-0.7429995397403645,-0.04187450930476189,0.3315632611752498,-1.0,-0.05460677668452263,-0.211283485896964,-0.005304138171760777,-0.01811116747558117,-0.0858490986881649,-0.41631060146864474,-0.030040210112929344,0.027893171560986304,-0.6934681927187645,-0.046501997858285904,0.12562889288847065,-0.9249551632695474,-0.059107456356287,-0.4679870078662748,0.06316587803775059,-0.022889481857419014,-0.4130920081633188,-0.2684784624072319,-0.035843998193740845,-0.35891477670219424,-0.49262236785717534,-0.04516446962952614,-0.2938689061317704,-0.6938748575827299,-0.05256117135286331
B,-0.6262744816080018,1.0000000583600612,4.193070708424784e-07,-0.30170558446259077,0.9068648706630158,-0.04687683284282684,-0.06601147382148567,0.5723445325901841,-0.061021264642477036,-0.1501622468063332,0.1600288322046692,-0.06835053861141205,-0.35322864783356367,-0.10466882824552265,-0.07417687773704529,0.23767607668185234,0.16363338302887084,-0.021554389968514442,0.44693307956822426,-0.25957627327355476,-0.032805055379867554,0.5433754152172459,-0.5394089152930557,-0.04802386090159416,0.6262744816080018,-0.799161669391887,-0.061321962624788284,0.05068063588655878,0.014447324967379644,-0.009258202277123928,0.27495788446178543,-0.4369034361587034,-0.017973314970731735,0.40804637010340117,-0.7342331248673039,-0.0369940809905529,0.5435054414337527,-1.0,-0.05332610383629799,-0.1714351894595193,-0.03702881691433315,-0.002330092480406165,0.03051116527184175,-0.45212187261562675,-0.012496737763285637,0.1768620915568982,-0.7147231229449234,-0.0325661264359951,0.30491153606832705,-0.9219162222645267,-0.04823906719684601,-0.4140041153180804,-0.023284205444690245,6.760159885743633e-05,-0.288692224560645,-0.35497396382586616,-0.009467936120927334,-0.1903844679132298,-0.5628972058720026,-0.02067372016608715,-0.08296367097858035,-0.7370125227852269,-0.03067607432603836
